country_id,Year,number_of_deaths
29,2017,18355
29,2018,18622
29,2019,18758
30,1990,7144
30,1991,6912
30,1992,6722
30,1993,6925
30,1994,6979
30,1995,6774
30,1996,6647
30,1997,6673
30,1998,6690
30,1999,6675
30,2000,6676
30,2001,6692
30,2002,6780
30,2003,6887
30,2004,7015
30,2005,7154
30,2006,7259
30,2007,7376
30,2008,7530
30,2009,7578
30,2010,7555
30,2011,7529
30,2012,7563
30,2013,7509
30,2014,7354
30,2015,7209
30,2016,7171
30,2017,7227
30,2018,7315
30,2019,7263
31,1990,12664
31,1991,12380
31,1992,12106
31,1993,11766
31,1994,11390
31,1995,10951
31,1996,10466
31,1997,9988
31,1998,9554
31,1999,9196
31,2000,8814
31,2001,8442
31,2002,8119
31,2003,7790
31,2004,7490
31,2005,7231
31,2006,7004
31,2007,6781
31,2008,6550
31,2009,6320
31,2010,6109
31,2011,5861
31,2012,5655
31,2013,5437
31,2014,5250
31,2015,5090
31,2016,4923
31,2017,4742
31,2018,4550
31,2019,4368
32,1990,10635
32,1991,10831
32,1992,11033
32,1993,11278
32,1994,11443
32,1995,11621
32,1996,11853
32,1997,12105
32,1998,12349
32,1999,12603
32,2000,12878
32,2001,13165
32,2002,13552
32,2003,13964
32,2004,14369
32,2005,14761
32,2006,15046
32,2007,15206
32,2008,15252
32,2009,15246
32,2010,15097
32,2011,15001
32,2012,14889
32,2013,14865
32,2014,14722
32,2015,14485
32,2016,14206
32,2017,13904
32,2018,13704
32,2019,13537
33,1990,1061
33,1991,991
33,1992,940
33,1993,949
33,1994,953
33,1995,914
33,1996,842
33,1997,797
33,1998,762
33,1999,746
33,2000,735
33,2001,759
33,2002,772
33,2003,786
33,2004,797
33,2005,828
33,2006,831
33,2007,867
33,2008,876
33,2009,860
33,2010,868
33,2011,847
33,2012,846
33,2013,868
33,2014,826
33,2015,803
33,2016,789
33,2017,753
33,2018,733
33,2019,720
34,1990,177
34,1991,172
34,1992,169
34,1993,167
34,1994,169
34,1995,180
34,1996,176
34,1997,181
34,1998,181
34,1999,188
34,2000,185
34,2001,184
34,2002,184
34,2003,181
34,2004,178
34,2005,175
34,2006,171
34,2007,165
34,2008,158
34,2009,150
34,2010,142
34,2011,130
34,2012,127
34,2013,119
34,2014,112
34,2015,105
34,2016,99
34,2017,91
34,2018,84
34,2019,78
35,1990,4290
35,1991,4358
35,1992,4444
35,1993,4527
35,1994,4585
35,1995,4662
35,1996,4760
35,1997,4858
35,1998,4954
35,1999,5055
35,2000,5121
35,2001,5227
35,2002,5293
35,2003,5384
35,2004,5480
35,2005,5560
35,2006,5621
35,2007,5695
35,2008,5771
35,2009,5848
35,2010,5924
35,2011,5914
35,2012,5761
35,2013,5619
35,2014,5536
35,2015,5511
35,2016,5477
35,2017,5415
35,2018,5368
35,2019,5296
36,1990,8844
36,1991,9037
36,1992,9110
36,1993,9289
36,1994,9433
36,1995,9656
36,1996,9890
36,1997,10067
36,1998,10210
36,1999,10278
36,2000,10422
36,2001,10657
36,2002,10955
36,2003,11333
36,2004,11623
36,2005,11835
36,2006,12090
36,2007,12405
36,2008,12715
36,2009,13068
36,2010,13349
36,2011,13642
36,2012,13858
36,2013,14082
36,2014,14299
36,2015,14506
36,2016,14764
36,2017,15079
36,2018,15463
36,2019,15823
37,1990,1554
37,1991,1381
37,1992,1321
37,1993,1200
37,1994,1087
37,1995,1013
37,1996,970
37,1997,900
37,1998,947
37,1999,914
37,2000,830
37,2001,770
37,2002,675
37,2003,674
37,2004,726
37,2005,711
37,2006,716
37,2007,747
37,2008,740
37,2009,769
37,2010,726
37,2011,739
37,2012,708
37,2013,674
37,2014,702
37,2015,628
37,2016,586
37,2017,541
37,2018,516
37,2019,497
38,1990,253303
38,1991,250371
38,1992,242548
38,1993,233119
38,1994,222403
38,1995,209328
38,1996,196299
38,1997,182450
38,1998,169164
38,1999,155433
38,2000,142797
38,2001,129623
38,2002,116940
38,2003,104417
38,2004,95035
38,2005,87188
38,2006,80478
38,2007,74619
38,2008,70495
38,2009,66334
38,2010,60864
38,2011,58418
38,2012,57627
38,2013,53306
38,2014,48744
38,2015,51175
38,2016,51825
38,2017,44107
38,2018,38213
38,2019,34444
39,1990,10503
39,1991,10750
39,1992,10898
39,1993,10865
39,1994,10672
39,1995,10421
39,1996,10195
39,1997,9938
39,1998,9609
39,1999,9268
39,2000,8985
39,2001,8675
39,2002,8368
39,2003,8115
39,2004,7862
39,2005,7629
39,2006,7388
39,2007,7040
39,2008,6704
39,2009,6348
39,2010,5862
39,2011,5373
39,2012,5083
39,2013,4777
39,2014,4514
39,2015,4268
39,2016,3921
39,2017,3793
39,2018,3612
39,2019,3433
40,1990,747
40,1991,745
40,1992,746
40,1993,745
40,1994,745
40,1995,739
40,1996,734
40,1997,725
40,1998,720
40,1999,710
40,2000,706
40,2001,687
40,2002,674
40,2003,656
40,2004,640
40,2005,624
40,2006,604
40,2007,588
40,2008,568
40,2009,548
