country_id,Year,High_Blood_Pressure,Alcohol,Toxic_Water,Secondhand_smoke,Low_birth_weight,Child_malnutrition,Unsafe_sex,Household_air_pollution,Sedentary_lifestyle,Smoking,Hyperglycemia,High_BMI,Unsafe_sanitation,Lack_of_handwashing_facility,Drugs,Osteoporosis,Stunting_of_growth,Air_Pollution,Poor_Nutrition,Partial_breastfeeding,Elements_Deficiency
87,2011,42305,649,1035,5408,11533,2054,276,358,5912,20014,27422,26939,523,218,854,630,305,45225,13734,546,98
87,2012,43222,678,858,5464,10899,1799,292,278,6076,20373,28157,27632,414,192,893,643,267,45516,13955,458,91
87,2013,44147,708,709,5521,10267,1589,308,211,6244,20708,28941,28355,326,172,930,653,236,45701,14145,381,84
87,2014,45289,730,611,5619,9653,1422,320,158,6459,21107,29982,29287,268,158,959,674,210,46054,14450,325,80
87,2015,46789,735,532,5769,8967,1269,323,123,6729,21691,31168,30389,222,144,975,688,188,46780,15006,277,76
87,2016,48098,746,472,5897,8303,1134,329,100,6959,22239,32292,31442,186,134,993,701,165,47147,15475,241,71
87,2017,49659,767,449,6044,7633,1043,336,85,7224,22877,33474,32619,168,126,1023,719,148,47624,16039,222,68
87,2018,52479,790,410,6318,7048,954,346,73,7714,23942,35574,34452,144,119,1067,730,135,49202,16945,198,64
87,2019,55716,817,382,6635,6620,881,354,64,8308,25199,38016,36481,127,114,1098,773,122,51263,17975,180,60
88,1990,8284,1112,0,883,135,12,97,24,1116,9034,1953,2907,1,20,58,167,0,3086,2268,1,0
88,1991,8193,1153,1,865,123,11,101,22,1132,8930,1954,2894,1,20,66,166,0,3010,2211,1,0
88,1992,8168,1193,1,849,109,10,113,21,1164,8880,1969,2899,1,20,75,164,0,2940,2168,1,0
88,1993,8206,1245,1,846,102,9,117,19,1198,8904,1994,2922,1,21,87,168,0,2912,2146,1,0
88,1994,8095,1280,1,823,100,9,114,17,1203,8729,1967,2892,1,21,97,168,0,2824,2079,1,0
88,1995,8155,1347,1,823,108,9,130,16,1226,8778,2000,2926,1,22,117,171,0,2807,2061,1,0
88,1996,8021,1398,0,799,108,10,117,15,1217,8594,1994,2895,1,23,130,174,0,2707,1984,1,0
88,1997,7893,1462,0,779,110,10,102,14,1206,8453,1991,2876,1,23,146,181,0,2602,1910,1,0
88,1998,7781,1515,0,760,108,11,99,12,1190,8320,2007,2864,1,24,161,190,0,2541,1841,1,0
88,1999,7722,1572,0,746,112,12,105,11,1193,8233,2043,2871,1,25,178,199,0,2488,1786,1,0
88,2000,7428,1591,0,707,109,12,92,10,1157,7904,2018,2812,1,24,189,199,0,2355,1692,1,0
88,2001,6998,1574,0,656,113,13,96,9,1106,7478,1966,2704,1,23,198,198,0,2186,1579,1,0
88,2002,6708,1550,0,620,104,12,95,8,1079,7223,1961,2656,1,22,205,196,0,2084,1508,1,0
88,2003,6395,1523,1,583,101,12,100,7,1050,6960,1952,2603,1,21,211,190,0,1976,1428,1,0
88,2004,6149,1524,1,554,92,11,99,6,1027,6767,1969,2580,1,19,225,182,0,1882,1373,1,0
88,2005,5905,1524,1,521,83,10,97,5,1006,6521,1975,2543,1,18,245,180,0,1784,1315,1,0
88,2006,5783,1531,1,501,83,10,95,5,1006,6420,2030,2554,1,18,263,181,0,1734,1292,1,0
88,2007,5577,1521,1,476,81,10,105,4,980,6287,2048,2530,2,16,278,175,0,1683,1247,1,0
88,2008,5423,1522,1,459,89,10,111,4,969,6193,2087,2530,2,16,296,174,0,1629,1221,1,0
88,2009,5316,1530,1,448,86,10,112,4,958,6171,2148,2544,2,15,313,172,0,1598,1207,1,0
88,2010,5075,1467,1,418,89,10,110,3,925,5911,2136,2473,2,14,304,166,0,1483,1148,1,0
88,2011,5213,1491,1,421,84,9,115,3,946,6034,2274,2564,2,15,318,173,0,1481,1180,1,0
88,2012,5278,1481,1,415,81,8,116,3,949,6026,2392,2602,2,15,314,175,0,1432,1189,1,0
88,2013,5300,1457,1,409,82,8,115,3,937,6004,2504,2629,2,15,314,176,0,1360,1187,1,0
88,2014,5273,1438,1,401,78,8,113,3,915,5953,2599,2636,2,15,311,180,0,1233,1174,1,0
88,2015,5366,1439,2,403,76,7,115,2,922,5966,2751,2697,2,16,311,183,0,1160,1185,1,0
88,2016,5401,1440,1,404,68,7,113,2,925,5958,2917,2734,2,16,309,185,0,1056,1184,1,0
88,2017,5495,1464,1,411,67,8,112,2,947,6016,3126,2804,2,17,315,189,0,1015,1191,1,0
88,2018,5635,1498,1,422,63,8,112,2,974,6098,3370,2888,2,17,325,195,0,1039,1208,1,0
88,2019,5786,1543,1,435,60,8,111,2,1003,6184,3655,2977,2,18,333,200,0,1103,1227,1,0
89,1990,7891,166,3,551,437,27,104,15,836,5708,3155,3188,3,8,130,153,1,4621,2055,5,1
89,1991,8241,171,3,575,424,25,114,15,900,5982,3547,3397,3,8,134,162,1,4999,2155,4,1
89,1992,8505,184,3,595,427,25,120,15,965,6206,3954,3581,3,8,139,174,1,5333,2236,4,1
89,1993,8388,193,3,582,387,22,138,14,988,6158,4185,3604,3,8,141,187,1,5387,2212,3,1
89,1994,8382,212,3,580,365,20,123,13,1029,6180,4510,3693,3,7,137,202,1,5464,2227,3,1
89,1995,8380,241,3,585,355,20,138,12,1073,6218,4942,3815,3,8,147,213,1,5547,2230,3,1
89,1996,8091,274,3,581,349,22,124,12,1091,6115,5315,3874,3,9,149,210,1,5461,2168,3,1
89,1997,7866,296,3,585,350,25,130,11,1115,6070,5790,3972,3,9,160,214,1,5404,2138,3,1
89,1998,7795,306,4,590,342,27,133,10,1149,6081,6268,4086,4,10,169,233,1,5377,2144,3,1
89,1999,7502,338,5,583,337,31,129,10,1159,5971,6594,4118,5,10,179,248,1,5278,2086,3,1
89,2000,7339,367,5,578,331,32,130,9,1160,5915,6824,4160,6,11,200,251,1,5198,2038,3,1
89,2001,7180,385,6,563,317,32,135,8,1145,5786,6910,4158,6,11,210,246,0,5100,1966,3,1
89,2002,7199,402,6,555,322,34,133,8,1147,5756,7056,4202,6,12,217,254,1,5090,1933,3,1
89,2003,7138,415,6,548,306,35,137,7,1151,5711,7183,4225,6,12,215,261,0,5095,1901,3,1
89,2004,7082,427,6,534,275,34,133,7,1129,5618,7147,4193,6,13,212,266,0,4993,1840,3,1
89,2005,7145,442,7,530,259,34,137,6,1134,5605,7206,4219,6,14,208,275,0,4996,1830,3,1
89,2006,7060,444,7,521,250,34,139,6,1118,5578,7156,4172,7,14,205,273,0,4981,1792,3,1
89,2007,7071,454,8,522,238,39,159,5,1125,5631,7238,4189,8,16,210,282,0,5101,1791,3,1
89,2008,6880,461,9,507,237,42,149,5,1094,5542,7097,4096,8,16,206,285,0,5064,1731,3,1
89,2009,6784,474,10,493,236,44,154,5,1069,5465,6991,4042,9,17,206,286,0,5024,1677,3,1
89,2010,6827,487,11,489,230,47,151,4,1061,5508,6984,4050,10,18,206,289,0,5047,1658,3,1
89,2011,7028,502,11,496,220,48,164,4,1081,5593,7132,4160,10,19,212,299,0,5143,1678,3,0
89,2012,7065,513,12,493,216,48,170,4,1077,5615,7154,4201,11,20,216,299,0,5102,1662,3,1
89,2013,7123,526,13,492,201,47,175,4,1080,5631,7178,4268,11,21,222,302,0,5039,1659,3,1
89,2014,7181,535,13,491,202,48,172,4,1083,5638,7197,4325,11,21,225,304,0,4948,1652,3,1
89,2015,7410,556,13,503,199,48,180,4,1113,5778,7379,4480,11,23,235,316,0,4973,1695,3,1
89,2016,7465,569,13,501,200,49,177,4,1123,5756,7225,4546,11,23,240,320,0,4766,1704,3,1
89,2017,7686,592,13,510,192,50,177,4,1168,5848,7211,4703,11,23,250,329,0,4709,1766,3,1
89,2018,8006,623,13,528,184,51,179,4,1223,6026,7356,4933,10,24,262,342,0,4831,1846,2,1
89,2019,8255,651,13,542,175,51,180,4,1265,6144,7384,5134,10,24,273,348,0,4935,1906,2,1
90,1990,140907,40625,10,11334,2116,133,2405,826,16203,105985,68358,46492,7,95,6868,5462,6,85730,38787,26,5
90,1991,141860,40467,9,11199,2081,126,2957,763,16378,107349,69316,47382,7,93,7228,5591,5,85221,39149,24,4
90,1992,139780,39625,8,10868,1994,120,3433,691,16188,106721,68934,47467,6,90,7435,5584,5,82910,38622,22,5
90,1993,138967,39041,7,10608,1796,114,3968,626,16215,106645,69107,47810,5,89,7603,5657,4,81694,38515,18,3
90,1994,138506,38684,6,10451,1629,113,4418,575,16307,106990,69738,48351,5,90,7788,5723,3,80932,38552,16,3
90,1995,137453,38059,6,10250,1535,125,4670,526,16391,106287,70410,48693,4,91,7804,5840,3,79963,38438,14,3
90,1996,136869,37583,5,10066,1507,136,4403,488,16525,105479,71781,49277,4,93,7669,5947,3,79063,38380,13,3
90,1997,136279,37324,5,9919,1406,149,2998,456,16578,104840,73481,49970,4,96,7250,6000,2,79042,38207,12,3
90,1998,136747,37400,4,9879,1278,163,2179,430,16782,105094,76212,51293,3,101,6980,6044,2,79568,38425,11,3
90,1999,133891,36782,4,9657,1225,177,1977,397,16535,103559,77243,51543,3,102,6814,6035,2,77976,37670,10,2
90,2000,130933,35959,5,9381,1124,190,1903,365,16358,101188,77895,51485,4,102,6624,6011,1,75308,36901,9,3
90,2001,129088,35284,5,9197,1100,211,1932,336,16310,99949,79913,51694,4,100,6423,6084,1,73414,36530,9,2
90,2002,128678,34656,7,9106,1028,238,2002,314,16441,99210,83978,52386,5,100,6224,6136,1,72630,36556,8,2
90,2003,128641,34131,9,9121,966,281,2437,295,16629,99599,89033,53493,7,99,6065,6123,1,72106,36852,8,3
90,2004,122074,32626,11,8707,950,290,2338,263,15830,95956,88676,52346,8,94,5832,5896,1,67921,35139,8,2
90,2005,120845,32117,13,8632,902,317,2344,245,15861,94793,90230,52852,9,95,5730,5951,1,66608,34991,7,2
90,2006,119313,31608,16,8528,893,348,2286,228,15909,93294,90591,53327,11,96,5663,6052,1,65704,34794,7,2
90,2007,118157,31295,19,8512,872,381,2367,214,16114,92523,91665,54133,12,99,5676,6181,1,65067,34886,8,2
90,2008,116867,31079,23,8514,869,409,2351,200,16277,92113,92630,54973,15,102,5722,6324,1,64580,34947,8,2
90,2009,115140,30800,27,8496,851,428,2320,188,16312,91552,93087,55631,17,106,5775,6424,1,63942,34837,8,3
90,2010,112930,30236,31,8358,799,450,2297,175,16070,90183,92146,55811,19,109,5796,6462,1,62732,34284,8,3
90,2011,113418,30071,37,8376,749,483,2302,169,16184,90199,92472,56959,22,115,5861,6587,1,62668,34681,8,2
90,2012,113455,29910,42,8328,714,511,2359,162,15961,90054,90723,57935,25,121,5925,6706,1,62280,34806,8,2
90,2013,111432,29267,46,8145,671,520,2279,153,15363,88742,86909,57906,27,124,5870,6684,1,60395,34328,8,2
90,2014,110943,28891,50,8025,631,535,2218,146,15050,88007,84398,58303,29,128,5830,6732,1,58919,34186,8,2
90,2015,115095,29494,55,8215,610,566,2251,145,15595,89727,86615,60581,32,137,5906,7036,1,59091,35515,7,2
90,2016,114143,28942,57,8000,564,573,2237,134,16095,87955,86782,60202,33,138,5742,7090,1,54798,34998,7,2
90,2017,116265,29210,51,8052,523,568,2197,128,17277,88457,90084,61201,29,138,5954,7197,1,52813,35722,6,2
90,2018,120067,29817,49,8219,491,574,2189,125,17926,89656,93423,62896,28,140,6136,7426,1,54714,36821,5,2
90,2019,123001,30365,47,8374,463,577,2171,121,18354,90489,95753,64136,26,142,6292,7590,0,56055,37595,5,2
91,1990,2639,226,195,236,752,334,296,1003,407,1105,2406,1534,134,124,15,26,14,1774,419,51,5
91,1991,2418,206,167,223,763,298,311,865,385,1013,2294,1460,115,111,15,24,12,1601,385,44,5
91,1992,2526,217,149,236,781,271,330,835,407,1072,2445,1552,102,106,16,27,10,1633,404,37,5
91,1993,2661,227,129,254,781,243,354,812,442,1155,2669,1664,87,102,18,29,9,1692,434,30,6
91,1994,2695,236,107,265,770,214,378,764,461,1210,2816,1738,73,97,19,32,7,1709,448,24,8
91,1995,2663,247,87,272,747,188,395,700,468,1247,2915,1788,58,91,21,34,6,1704,450,18,6
91,1996,2570,260,69,275,727,166,443,624,473,1284,2979,1809,46,83,23,36,5,1674,448,15,6
91,1997,2558,274,55,285,701,150,492,558,492,1357,3129,1871,36,80,25,39,4,1688,457,11,6
91,1998,2516,288,45,290,675,137,545,484,496,1431,3215,1912,29,76,27,41,3,1681,457,9,5
91,1999,2594,301,40,303,648,131,616,437,526,1515,3414,2017,26,78,30,45,3,1740,478,8,6
91,2000,2637,269,38,309,622,126,736,396,554,1516,3549,2099,24,78,34,47,3,1746,488,7,6
91,2001,2710,278,33,311,605,123,776,367,570,1554,3595,2157,20,77,35,49,2,1789,497,6,6
91,2002,2686,273,31,293,580,114,713,320,554,1489,3416,2138,19,72,32,47,2,1715,477,5,6
91,2003,2661,266,31,279,552,105,651,286,550,1447,3349,2135,18,66,29,46,2,1676,465,5,5
91,2004,2636,257,29,268,535,92,665,263,557,1402,3345,2142,18,61,30,47,1,1621,459,5,5
91,2005,2523,282,26,253,509,82,454,243,540,1340,3242,2090,15,54,22,50,1,1537,439,5,5
91,2006,2512,270,26,251,496,77,562,242,542,1384,3301,2122,15,50,26,49,1,1549,449,5,4
91,2007,2875,338,27,277,492,77,567,266,598,1603,3669,2397,15,55,28,56,1,1731,506,4,4
91,2008,3197,396,29,300,485,78,575,287,640,1829,3981,2655,16,59,31,62,1,1891,558,4,5
91,2009,3415,454,30,313,478,74,535,300,673,1943,4190,2824,16,61,30,68,1,1977,592,4,3
91,2010,3119,345,24,277,467,65,677,268,625,1623,3800,2598,13,53,33,60,1,1752,530,4,5
91,2011,3359,401,26,295,463,66,584,279,659,1761,4047,2801,14,55,31,65,1,1894,569,4,4
91,2012,3191,330,30,274,455,60,589,253,627,1548,3782,2684,15,52,30,59,1,1773,533,4,3
91,2013,3280,329,32,277,446,61,581,246,642,1547,3846,2747,17,55,29,59,1,1824,550,4,4
91,2014,3611,362,37,308,441,65,592,257,714,1678,4254,3051,18,60,31,63,1,2026,617,4,6
91,2015,3676,379,35,317,414,65,591,250,739,1708,4411,3149,17,60,31,66,1,2083,637,4,5
91,2016,3676,389,34,320,397,64,584,236,740,1711,4463,3193,17,59,32,65,1,2070,639,4,4
91,2017,3714,396,33,325,382,64,580,223,752,1717,4559,3253,16,59,32,66,1,2066,649,4,4
91,2018,3763,405,33,331,369,65,575,210,766,1722,4663,3323,16,60,33,67,1,2086,660,3,4
91,2019,3852,418,32,340,358,66,575,199,790,1721,4813,3434,15,61,34,69,1,2124,677,3,4
92,1990,180267,44022,187,15664,1677,541,3518,568,13420,174837,62586,33713,79,1410,6125,4298,36,62618,28908,43,23
92,1991,180644,45107,186,15863,1569,554,3523,519,13590,177860,63684,34424,75,1471,6419,4547,34,62790,29247,41,22
92,1992,181877,46460,187,16127,1511,585,3529,476,13842,181646,65101,35346,73,1540,6779,4757,33,63317,29776,41,22
92,1993,182049,47452,189,16276,1458,624,3519,434,14007,184127,66073,36069,71,1596,7124,4937,31,63943,30120,40,19
92,1994,179720,47687,195,16142,1403,686,3513,391,13993,183990,66066,36300,70,1618,7405,5091,30,63401,30037,39,17
92,1995,181593,49088,204,16258,1310,805,3637,361,14223,187895,67383,37313,71,1645,7895,5332,30,64424,30563,36,16
92,1996,177299,48389,202,15847,1204,847,3644,325,13943,186165,66685,37285,68,1609,8170,5356,27,63088,30211,34,15
92,1997,174884,48679,203,15716,1141,901,3678,298,13870,186313,67079,37600,67,1628,8472,5448,27,63027,30334,33,15
92,1998,176167,50139,209,15893,1110,980,3706,279,14098,190573,69073,38695,67,1672,8881,5663,27,64563,31209,33,15
92,1999,176821,51039,216,16051,1032,1034,3747,260,14294,193742,70729,39594,68,1731,9182,5860,25,66008,32007,30,14
92,2000,172713,50344,219,15678,975,1046,3754,236,14122,191970,70181,39468,67,1705,9215,5897,23,65359,31923,29,13
92,2001,170501,49941,218,15406,910,1053,3773,214,14111,191575,69605,39622,66,1687,9260,5941,21,64749,32174,28,12
92,2002,169757,49661,233,15285,868,1072,3791,196,14307,192374,69100,40068,66,1714,9357,5980,20,64277,32704,27,13
92,2003,170899,50146,258,15362,833,1103,3851,181,14678,195871,69223,40960,70,1776,9583,6120,19,64626,33599,26,11
92,2004,171126,49937,283,15363,773,1126,3925,167,15017,197416,69166,41604,74,1820,9729,6208,18,64462,34276,25,9
92,2005,174461,50371,319,15689,737,1179,4014,158,15603,202052,71017,42729,80,1916,9891,6484,18,65532,35534,25,10
92,2006,173302,49497,354,15615,715,1184,4069,147,15741,201627,71834,43022,85,1949,9890,6502,17,64870,35879,25,9
92,2007,172440,48877,380,15619,681,1203,4122,137,15922,203168,73152,43552,90,1988,9923,6606,16,64646,36363,24,7
92,2008,171672,48154,401,15635,655,1224,4151,128,16118,204369,74603,44057,93,2027,9917,6770,16,64588,36862,24,7
92,2009,170412,47463,418,15595,611,1236,4183,121,16216,204920,75728,44415,95,2049,9883,6900,15,64128,37181,23,8
92,2010,173080,47427,442,15857,585,1272,4310,118,16719,207318,78251,45389,98,2113,9926,7147,15,64820,38163,22,7
92,2011,176718,48474,474,16146,558,1312,4426,116,17342,209127,81106,46348,100,2155,9970,7407,14,67208,39291,22,7
92,2012,177089,46689,498,16161,536,1328,4456,114,17600,208144,83151,46611,101,2161,9888,7597,14,70445,39576,21,7
92,2013,176963,46069,511,16147,501,1336,4495,112,17810,206648,85112,46834,102,2146,9824,7696,13,74798,39778,19,6
92,2014,176319,45458,517,16050,476,1341,4514,110,17933,204201,86672,46962,103,2104,9770,7796,12,78045,39776,18,5
92,2015,176933,45003,524,16014,447,1355,4521,107,18172,202159,88220,47299,103,2135,9747,7946,11,79829,39942,17,6
92,2016,179807,45063,534,16059,427,1386,4540,104,18580,200557,89978,48068,105,2167,9879,8205,11,80878,40447,15,5
92,2017,182820,45079,533,15980,398,1417,4514,100,18940,197739,91808,48754,104,2168,10007,8469,9,81326,40735,14,5
92,2018,189548,46224,537,16424,380,1439,4497,98,19763,198316,96039,50221,103,2277,10333,8677,9,83682,41902,13,5
92,2019,196385,47795,542,16796,358,1470,4499,95,20536,199396,101141,51822,103,2360,10535,8921,8,85307,42908,13,5
93,1990,2796,50,71,531,1849,390,28,45,312,1795,1878,2117,35,57,21,52,74,2645,851,94,41
93,1991,2882,51,68,543,1832,379,29,39,321,1832,1967,2200,33,56,22,53,70,2767,876,91,43
93,1992,2941,53,65,548,1796,363,29,32,328,1889,2035,2255,31,54,23,55,66,2861,898,87,42
93,1993,3142,55,63,577,1753,348,31,27,350,2004,2209,2433,30,52,24,58,61,3057,961,84,44
93,1994,3252,58,60,591,1698,331,31,23,364,2086,2319,2536,28,50,26,62,57,3161,998,80,42
93,1995,3391,59,58,609,1648,319,33,19,381,2156,2451,2667,27,49,27,62,53,3269,1040,77,41
93,1996,3522,62,55,629,1619,305,35,17,398,2197,2592,2803,26,48,28,63,50,3348,1076,74,40
93,1997,3574,67,51,634,1590,288,35,14,410,2213,2685,2873,24,46,29,64,46,3350,1091,70,38
93,1998,3635,74,51,643,1564,261,36,12,424,2227,2791,2954,24,45,30,64,33,3353,1107,67,30
93,1999,3692,80,49,648,1528,246,37,10,440,2236,2895,3037,23,43,32,65,30,3356,1121,62,28
93,2000,3687,86,47,643,1489,232,38,9,446,2207,2929,3073,23,41,33,66,27,3321,1115,58,25
93,2001,3822,92,44,654,1450,222,39,8,469,2231,3056,3207,23,41,34,70,26,3420,1140,54,22
93,2002,3908,97,42,658,1406,215,41,7,486,2251,3146,3316,23,40,36,67,25,3525,1154,51,20
93,2003,3856,103,40,645,1359,211,42,6,485,2220,3119,3328,22,39,38,68,26,3559,1132,48,22
93,2004,4019,110,39,663,1348,205,46,5,517,2276,3286,3513,21,39,40,70,24,3757,1170,48,20
93,2005,4256,115,38,688,1375,204,46,5,555,2380,3499,3748,21,39,44,73,24,3987,1221,48,18
93,2006,4405,120,37,699,1389,207,46,4,572,2485,3616,3917,21,40,46,77,23,4129,1247,49,15
93,2007,4271,123,35,666,1391,208,45,3,541,2503,3455,3844,20,39,48,77,22,4042,1195,49,15
93,2008,4213,126,33,639,1390,206,45,3,528,2499,3348,3800,17,38,51,80,21,3985,1165,47,14
93,2009,4335,129,31,637,1381,202,46,3,544,2582,3416,3911,14,38,54,82,20,4057,1186,46,12
93,2010,4543,132,29,644,1348,196,49,2,575,2694,3554,4088,12,37,57,86,19,4157,1229,45,12
93,2011,4798,136,28,662,1333,194,53,2,607,2819,3720,4324,10,38,62,90,18,4309,1290,46,12
93,2012,5026,140,28,679,1345,191,58,2,635,2937,3867,4556,8,39,68,95,18,4460,1346,47,12
93,2013,5242,141,27,697,1347,190,61,2,661,3060,4018,4795,7,39,74,101,17,4613,1403,48,13
93,2014,5604,144,28,733,1385,193,66,2,705,3257,4271,5149,6,41,81,105,17,4880,1497,49,12
93,2015,5989,150,27,768,1409,193,69,2,752,3477,4529,5496,6,43,89,113,16,5145,1595,49,12
93,2016,6476,157,28,822,1472,199,74,2,814,3754,4878,5951,5,45,99,123,17,5425,1730,50,12
93,2017,6983,164,28,882,1504,203,77,2,880,4053,5254,6435,5,47,108,131,17,5656,1876,50,13
93,2018,7575,175,29,947,1445,193,81,2,957,4396,5713,6990,4,48,118,142,16,5954,2046,47,14
93,2019,8168,186,29,1014,1433,194,84,2,1037,4742,6176,7548,4,49,128,153,18,6276,2217,44,14
94,1990,36914,6879,1079,4127,3151,3652,934,7157,2072,20427,9425,16533,971,609,669,364,454,23972,13079,1036,85
94,1991,39426,7264,1061,4196,2991,3425,863,7207,2258,21308,10404,17773,953,580,802,373,425,25005,14067,988,82
94,1992,42468,7839,1048,4340,2897,3276,881,7345,2469,22561,11563,19297,938,559,935,387,404,26353,15266,958,84
94,1993,47288,8636,1014,4640,2765,3120,897,7742,2780,24740,13219,21661,903,542,1080,384,386,28675,17083,914,79
94,1994,50954,9403,966,4836,2633,2948,928,7924,3008,26332,14580,23527,854,520,1238,378,365,30287,18470,862,76
94,1995,53593,10414,900,4961,2483,2749,961,7959,3120,27847,15592,25042,786,498,1426,371,341,31393,19489,793,74
94,1996,53801,10995,802,4855,2345,2512,971,7637,3079,27890,15915,25360,687,461,1580,353,311,30856,19555,702,66
94,1997,52789,11179,716,4635,2242,2299,947,7173,2986,26979,15918,25029,599,422,1654,330,281,29492,19065,625,61
94,1998,51635,11186,584,4397,2137,2041,907,6697,2902,25878,15846,24483,473,378,1689,313,247,27968,18534,532,53
94,1999,51096,11240,465,4230,2075,1833,885,6299,2860,24778,15973,24215,361,344,1721,306,220,26794,18272,458,45
94,2000,51402,11763,360,4211,2058,1660,871,6058,2824,24879,16257,24442,268,313,1778,342,199,26529,18388,400,39
94,2001,51999,12079,270,4212,2088,1502,883,5780,2811,24743,16638,24797,192,282,1831,365,180,26191,18537,351,34
94,2002,53234,12316,205,4266,2135,1351,907,5553,2849,24907,17325,25308,145,258,1890,383,162,26189,18847,310,31
94,2003,54908,12749,164,4353,2192,1226,945,5346,2906,25089,18157,25996,121,247,1981,414,147,26453,19201,277,27
94,2004,54968,13218,136,4306,2263,1142,1001,4954,2871,24442,18406,25891,108,238,2118,445,136,25859,18885,254,22
94,2005,55692,13529,115,4323,2324,1068,1049,4651,2902,24250,18955,26079,99,230,2271,461,126,25780,18866,234,24
94,2006,55790,13503,103,4296,2369,1009,1073,4284,2921,23830,19517,25973,94,223,2368,478,118,25477,18597,218,25
94,2007,55229,13030,90,4245,2400,970,1071,3875,2952,23226,20179,25594,85,212,2413,475,111,25204,18090,202,26
94,2008,53187,12090,84,4079,2465,906,1069,3391,2907,22003,20401,24578,82,194,2409,458,102,24252,17006,183,22
94,2009,50913,11383,74,3928,2454,839,1061,2973,2823,21062,20403,23635,73,179,2388,446,93,23450,15838,163,21
94,2010,50548,11316,65,3919,2386,766,1063,2733,2832,21098,20980,23639,64,172,2484,456,82,23530,15456,142,17
94,2011,49556,11233,57,3866,2227,676,1049,2519,2824,21072,21338,23364,55,166,2547,466,70,23642,15075,122,14
94,2012,48382,11011,49,3781,2090,607,1027,2327,2781,20966,21675,23104,47,162,2592,467,59,23700,14587,107,12
94,2013,46797,10247,43,3628,1937,541,959,2127,2719,20438,21801,22606,40,162,2534,459,50,23394,13980,96,12
94,2014,45282,9747,38,3511,1786,485,924,1952,2651,20029,21922,22223,35,161,2473,451,42,23010,13360,85,11
94,2015,44314,9436,36,3475,1657,448,914,1813,2615,19960,22228,22117,32,162,2460,448,37,23025,12913,77,10
94,2016,43617,9303,34,3486,1519,427,902,1697,2616,20088,22836,22165,29,157,2425,442,34,22957,12534,73,10
94,2017,41762,9171,31,3527,1410,401,904,1588,2552,20187,22960,21945,26,157,2388,439,30,22873,11693,67,10
94,2018,43024,9372,31,3536,1342,392,902,1507,2645,20472,23170,22516,26,148,2466,431,30,22791,12272,66,10
94,2019,43243,9586,29,3556,1265,376,914,1424,2693,20164,22698,22828,24,141,2552,419,28,22743,12404,64,10
95,1990,9518,7747,16435,1893,15803,27146,14175,21430,115,4685,4425,2864,12267,11470,1369,418,5707,24811,1215,4665,3229
95,1991,9879,7907,17708,1874,16017,27230,21202,21233,119,4947,4621,3001,13217,11842,1918,455,5581,24749,1274,5097,3208
95,1992,10268,8102,19138,1863,16348,27490,29946,21157,123,5239,4836,3154,14284,12317,2599,460,5507,24846,1336,5585,3205
95,1993,10617,8287,20381,1847,16695,27545,40019,21061,127,5528,5038,3300,15215,12722,3389,496,5416,24936,1392,5987,3188
95,1994,10956,8391,21546,1829,17065,27534,50843,20966,131,5779,5234,3450,16091,13099,4254,501,5326,25045,1445,6320,3181
95,1995,11274,8514,22477,1812,17465,27358,61715,20897,135,6032,5429,3593,16793,13390,5157,494,5209,25198,1498,6551,3153
95,1996,11614,8689,22654,1792,17837,26761,71964,20865,139,6325,5648,3768,16934,13411,6047,511,5046,25449,1557,6571,3089
95,1997,12072,8921,23252,1774,18299,26524,81162,20988,144,6667,5923,3987,17390,13636,6870,533,4960,25952,1629,6711,3093
95,1998,12602,9224,23518,1751,18722,26015,88915,21140,151,7083,6250,4239,17596,13737,7591,561,4832,26513,1717,6738,3075
95,1999,13068,9435,23118,1715,19050,25037,95067,21207,157,7412,6533,4473,17309,13561,8187,582,4629,26921,1795,6551,3020
95,2000,13759,9897,22289,1729,19323,24254,99721,21683,166,7861,6929,4799,16704,13354,8674,625,4439,27738,1922,6215,2901
95,2001,14377,10214,21371,1697,19461,22742,102855,21792,174,8214,7271,5127,16021,12964,9026,637,4119,28016,2043,5829,2785
95,2002,15267,10715,20827,1693,19685,22009,104846,22330,185,8669,7742,5564,15616,12841,9284,665,3975,28757,2202,5583,2777
95,2003,16042,11266,21641,1696,19676,21651,105585,22923,196,9098,8210,5995,16228,13322,9427,702,3351,29547,2346,5637,2203
95,2004,16922,11711,21711,1684,19747,21457,103367,23392,205,9482,8569,6446,16281,13408,9307,733,3231,30203,2491,5542,2162
95,2005,17636,12119,21823,1685,19806,21400,98363,23802,213,9758,8881,6847,16367,13541,8937,761,3232,30841,2603,5454,2175
95,2006,18298,12520,22086,1689,19912,21417,90914,24040,220,9969,9180,7291,16564,13703,8337,788,3249,31480,2697,5357,2213
95,2007,18922,12875,22471,1693,19836,21370,83266,24112,228,10088,9474,7805,16857,13919,7717,809,3177,32077,2774,5223,2167
95,2008,19544,13299,22352,1685,19648,21050,77234,23947,234,10164,9772,8363,16764,13869,7246,831,3261,32487,2842,4930,2318
95,2009,20194,13647,22553,1692,19543,20995,71235,23876,243,10235,10096,8960,16902,13988,6779,862,3242,33075,2915,4722,2340
95,2010,20781,13939,22542,1715,19400,20989,66410,23918,251,10271,10425,9530,16884,14085,6413,880,3076,33745,2990,4446,2181
